oln_id_a	oln_id_b	oln_id_c	type_ac	type_bc	go_BP_count	go_BP_intersect_abc
15129	YOR362C	YOL038W	YPR103W	p	p	1	proteolysis involved in cellular protein catabolic process
15130	YOR362C	YOR157C	YBR173C	p	p	1	proteolysis involved in cellular protein catabolic process
15131	YOR362C	YOR157C	YER012W	p	p	1	proteolysis involved in cellular protein catabolic process
15132	YOR362C	YOR157C	YFR004W	p	p	1	proteolysis involved in cellular protein catabolic process
15133	YOR362C	YOR157C	YFR050C	p	p	1	proteolysis involved in cellular protein catabolic process
15134	YOR362C	YOR157C	YGL011C	p	p	1	proteolysis involved in cellular protein catabolic process
15135	YOR362C	YOR157C	YGR135W	p	p	1	proteolysis involved in cellular protein catabolic process
15136	YOR362C	YOR157C	YJL001W	p	p	1	proteolysis involved in cellular protein catabolic process
15137	YOR362C	YOR157C	YML092C	p	p	1	proteolysis involved in cellular protein catabolic process
15138	YOR362C	YOR157C	YPR103W	p	p	1	proteolysis involved in cellular protein catabolic process
15139	YOR368W	YJL090C	YPL194W	p	p	4	DNA recombination; DNA repair; cellular response to DNA damage stimulus; regulation of cell cycle
15140	YOR370C	YAL002W	YKR014C	p	p	1	protein targeting
15141	YOR370C	YAL002W	YOR089C	p	p	1	protein targeting
15142	YOR370C	YDR108W	YFL038C	p	p	2	Golgi vesicle transport; protein targeting
15143	YOR370C	YFL038C	YPR176C	p	p	2	Golgi vesicle transport; protein targeting
15144	YOR370C	YJL031C	YPR176C	p	p	2	Golgi vesicle transport; protein targeting
15145	YOR370C	YOR089C	YKR014C	p	p	2	Golgi vesicle transport; protein targeting
15146	YOR370C	YOR089C	YLR262C	p	p	2	Golgi vesicle transport; protein targeting
15147	YOR370C	YOR089C	YNL093W	p	p	2	Golgi vesicle transport; protein targeting
15148	YOR371C	YAL056W	YER020W	p	p	3	pseudohyphal growth; response to chemical; signaling
15149	YOR372C	YBR135W	YBR160W	ku	ku	2	mitotic cell cycle; transcription from RNA polymerase II promoter
15150	YOR372C	YBR135W	YBR160W	ku	p	2	mitotic cell cycle; transcription from RNA polymerase II promoter
15151	YOR372C	YBR135W	YBR160W	p	ku	2	mitotic cell cycle; transcription from RNA polymerase II promoter
15152	YOR372C	YBR135W	YBR160W	p	p	2	mitotic cell cycle; transcription from RNA polymerase II promoter
15153	YOR372C	YBR135W	YNL068C	p	tu	2	mitotic cell cycle; transcription from RNA polymerase II promoter
15154	YOR372C	YBR135W	YPR119W	p	p	1	mitotic cell cycle
15155	YOR372C	YBR135W	YPR119W	td	p	1	mitotic cell cycle
15156	YOR372C	YIL106W	YBR160W	ku	ku	1	mitotic cell cycle
15157	YOR372C	YIL106W	YBR160W	ku	p	1	mitotic cell cycle
15158	YOR372C	YIL106W	YBR160W	p	ku	1	mitotic cell cycle
15159	YOR372C	YIL106W	YBR160W	p	p	1	mitotic cell cycle
15160	YOR372C	YIL106W	YMR001C	ku	ku	1	mitotic cell cycle
15161	YOR372C	YIL106W	YMR001C	td	ku	1	mitotic cell cycle
15162	YOR372C	YJL074C	YLR182W	tu	tu	1	mitotic cell cycle
15163	YOR372C	YJL074C	YMR001C	ku	ku	1	mitotic cell cycle
15164	YOR372C	YJL074C	YMR001C	ku	p	1	mitotic cell cycle
15165	YOR372C	YJL074C	YMR001C	td	ku	1	mitotic cell cycle
15166	YOR372C	YJL074C	YMR001C	td	p	1	mitotic cell cycle
15167	YOR373W	YFR028C	YAL047C	p	p	4	chromosome segregation; cytoskeleton organization; mitotic cell cycle; organelle fission
15168	YOR373W	YFR028C	YAR019C	ku	p	4	cytoskeleton organization; meiotic cell cycle; mitotic cell cycle; organelle fission
15169	YOR373W	YFR028C	YBR160W	ku	ku	5	chromosome segregation; cytoskeleton organization; meiotic cell cycle; mitotic cell cycle; organelle fission
15170	YOR373W	YFR028C	YDR356W	p	p	4	chromosome segregation; cytoskeleton organization; mitotic cell cycle; organelle fission
15171	YOR373W	YFR028C	YJR053W	p	p	3	chromosome segregation; mitotic cell cycle; organelle fission
15172	YOR373W	YFR028C	YLR182W	tu	p	3	meiotic cell cycle; mitotic cell cycle; organelle fission
15173	YOR373W	YFR028C	YML064C	p	p	4	chromosome segregation; cytoskeleton organization; mitotic cell cycle; organelle fission
15174	YOR373W	YFR028C	YMR001C	ku	ku	5	chromosome segregation; cytoskeleton organization; meiotic cell cycle; mitotic cell cycle; organelle fission
15175	YOR373W	YFR028C	YMR001C	ku	p	5	chromosome segregation; cytoskeleton organization; meiotic cell cycle; mitotic cell cycle; organelle fission
15176	YOR373W	YFR028C	YMR001C	p	ku	5	chromosome segregation; cytoskeleton organization; meiotic cell cycle; mitotic cell cycle; organelle fission
15177	YOR373W	YFR028C	YMR001C	p	p	5	chromosome segregation; cytoskeleton organization; meiotic cell cycle; mitotic cell cycle; organelle fission
15178	YOR373W	YFR028C	YMR055C	p	p	3	chromosome segregation; mitotic cell cycle; organelle fission
15179	YOR373W	YGR092W	YAR019C	ku	kd	1	organelle fission
15180	YOR373W	YGR092W	YAR019C	ku	ku	1	organelle fission
15181	YOR373W	YGR092W	YAR019C	ku	p	1	organelle fission
15182	YOR373W	YGR092W	YBR160W	ku	kd	1	organelle fission
15183	YOR373W	YGR092W	YBR160W	ku	ku	1	organelle fission
15184	YOR373W	YGR092W	YBR160W	ku	p	1	organelle fission
15185	YOR373W	YGR092W	YMR001C	ku	kd	1	organelle fission
15186	YOR373W	YGR092W	YMR001C	ku	ku	1	organelle fission
15187	YOR373W	YGR092W	YMR001C	ku	p	1	organelle fission
15188	YOR373W	YGR092W	YMR001C	p	kd	1	organelle fission
15189	YOR373W	YGR092W	YMR001C	p	ku	1	organelle fission
15190	YOR373W	YGR092W	YMR001C	p	p	1	organelle fission
15191	YOR373W	YIL106W	YAR019C	ku	ku	2	mitotic cell cycle; organelle fission
15192	YOR373W	YIL106W	YBR160W	ku	ku	2	mitotic cell cycle; organelle fission
15193	YOR373W	YIL106W	YBR160W	ku	p	2	mitotic cell cycle; organelle fission
15194	YOR373W	YIL106W	YMR001C	ku	ku	2	mitotic cell cycle; organelle fission
15195	YOR373W	YIL106W	YMR001C	p	ku	2	mitotic cell cycle; organelle fission
15196	YPL001W	YBR060C	YHR118C	p	p	1	chromatin organization
15197	YPL001W	YBR060C	YLL004W	p	p	1	chromatin organization
15198	YPL001W	YBR060C	YML065W	p	p	1	chromatin organization
15199	YPL001W	YBR060C	YNL261W	p	p	1	chromatin organization
15200	YPL001W	YBR060C	YPR162C	p	p	1	chromatin organization
15201	YPL001W	YLL004W	YBR060C	p	p	1	chromatin organization
15202	YPL001W	YLL004W	YEL056W	p	p	1	chromatin organization
15203	YPL001W	YLL004W	YHR118C	p	p	1	chromatin organization
15204	YPL001W	YLL004W	YML065W	p	p	1	chromatin organization
15205	YPL001W	YLL004W	YNL261W	p	p	1	chromatin organization
15206	YPL001W	YLL004W	YPR162C	p	p	1	chromatin organization
15207	YPL001W	YLR141W	YBR009C	p	p	1	chromatin organization
15208	YPL001W	YLR141W	YNL030W	p	p	1	chromatin organization
15209	YPL001W	YLR141W	YNL031C	p	p	1	chromatin organization
15210	YPL007C	YBR123C	YDR362C	p	p	1	transcription from RNA polymerase III promoter
15211	YPL008W	YDL003W	YFR027W	p	p	5	DNA repair; cellular response to DNA damage stimulus; chromosome segregation; mitotic cell cycle; organelle fission
15212	YPL008W	YFR027W	YKL113C	p	p	2	DNA repair; cellular response to DNA damage stimulus
15213	YPL008W	YHR164C	YKL113C	p	p	2	DNA repair; cellular response to DNA damage stimulus
15214	YPL008W	YJL074C	YFR027W	p	p	5	DNA repair; cellular response to DNA damage stimulus; chromosome segregation; mitotic cell cycle; organelle fission
15215	YPL008W	YJR068W	YFR027W	p	p	3	DNA repair; cellular response to DNA damage stimulus; chromosome segregation
15216	YPL008W	YMR076C	YFR027W	p	p	5	DNA repair; cellular response to DNA damage stimulus; chromosome segregation; mitotic cell cycle; organelle fission
15217	YPL008W	YMR078C	YFR027W	p	p	5	DNA repair; cellular response to DNA damage stimulus; chromosome segregation; mitotic cell cycle; organelle fission
15218	YPL008W	YOL094C	YFR027W	p	p	3	DNA repair; cellular response to DNA damage stimulus; chromosome segregation
15219	YPL008W	YOR144C	YKL113C	p	p	2	DNA repair; cellular response to DNA damage stimulus
15220	YPL008W	YOR217W	YFR027W	p	p	3	DNA repair; cellular response to DNA damage stimulus; mitotic cell cycle
15221	YPL010W	YBR080C	YGL137W	p	p	1	Golgi vesicle transport
15222	YPL010W	YFR051C	YDL145C	p	p	1	Golgi vesicle transport
15223	YPL010W	YFR051C	YDR238C	p	p	1	Golgi vesicle transport
15224	YPL010W	YFR051C	YGL137W	p	p	1	Golgi vesicle transport
15225	YPL010W	YFR051C	YIL004C	p	p	1	Golgi vesicle transport
15226	YPL010W	YFR051C	YNL287W	p	p	1	Golgi vesicle transport
15227	YPL011C	YBR198C	YCR042C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15228	YPL011C	YBR198C	YDR145W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15229	YPL011C	YBR198C	YDR167W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15230	YPL011C	YBR198C	YER148W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15231	YPL011C	YBR198C	YGL112C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15232	YPL011C	YBR198C	YGR274C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15233	YPL011C	YBR198C	YML015C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15234	YPL011C	YBR198C	YML098W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15235	YPL011C	YBR198C	YML114C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15236	YPL011C	YBR198C	YMR005W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15237	YPL011C	YBR198C	YMR227C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15238	YPL011C	YBR198C	YMR236W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15239	YPL011C	YBR198C	YPL129W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15240	YPL011C	YDR145W	YBR198C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15241	YPL011C	YDR145W	YCR042C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15242	YPL011C	YDR145W	YDR167W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15243	YPL011C	YDR145W	YER148W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15244	YPL011C	YDR145W	YGL112C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15245	YPL011C	YDR145W	YGR274C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15246	YPL011C	YDR145W	YML015C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15247	YPL011C	YDR145W	YML098W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15248	YPL011C	YDR145W	YML114C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15249	YPL011C	YDR145W	YMR005W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15250	YPL011C	YDR145W	YMR227C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15251	YPL011C	YDR145W	YMR236W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15252	YPL011C	YDR145W	YPL129W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15253	YPL011C	YGL112C	YBR198C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15254	YPL011C	YGL112C	YCR042C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15255	YPL011C	YGL112C	YDR145W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15256	YPL011C	YGL112C	YDR167W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15257	YPL011C	YGL112C	YER148W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15258	YPL011C	YGL112C	YGR274C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15259	YPL011C	YGL112C	YML015C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15260	YPL011C	YGL112C	YML098W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15261	YPL011C	YGL112C	YML114C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15262	YPL011C	YGL112C	YMR005W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15263	YPL011C	YGL112C	YMR227C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15264	YPL011C	YGL112C	YMR236W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15265	YPL011C	YGL112C	YPL129W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15266	YPL011C	YGL151W	YBR049C	tu	tu	1	transcription from RNA polymerase II promoter
15267	YPL011C	YHL025W	YPL129W	p	p	1	transcription from RNA polymerase II promoter
15268	YPL011C	YHR041C	YBR198C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15269	YPL011C	YHR041C	YER148W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15270	YPL011C	YJL115W	YER148W	p	p	1	transcription from RNA polymerase II promoter
15271	YPL011C	YML015C	YBR198C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15272	YPL011C	YML015C	YCR042C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15273	YPL011C	YML015C	YDR145W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15274	YPL011C	YML015C	YDR167W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15275	YPL011C	YML015C	YER148W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15276	YPL011C	YML015C	YGL112C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15277	YPL011C	YML015C	YGR274C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15278	YPL011C	YML015C	YML098W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15279	YPL011C	YML015C	YML114C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15280	YPL011C	YML015C	YMR005W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15281	YPL011C	YML015C	YMR227C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15282	YPL011C	YML015C	YMR236W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15283	YPL011C	YML015C	YPL129W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15284	YPL011C	YML098W	YBR198C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15285	YPL011C	YML098W	YCR042C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15286	YPL011C	YML098W	YDR145W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15287	YPL011C	YML098W	YDR167W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15288	YPL011C	YML098W	YER148W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15289	YPL011C	YML098W	YGL112C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15290	YPL011C	YML098W	YGR274C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15291	YPL011C	YML098W	YML015C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15292	YPL011C	YML098W	YML114C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15293	YPL011C	YML098W	YMR005W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15294	YPL011C	YML098W	YMR227C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15295	YPL011C	YML098W	YMR236W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15296	YPL011C	YML098W	YPL129W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15297	YPL011C	YMR005W	YBR198C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15298	YPL011C	YMR005W	YCR042C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15299	YPL011C	YMR005W	YDR145W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15300	YPL011C	YMR005W	YDR167W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15301	YPL011C	YMR005W	YER148W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15302	YPL011C	YMR005W	YGL112C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15303	YPL011C	YMR005W	YGR274C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15304	YPL011C	YMR005W	YML015C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15305	YPL011C	YMR005W	YML098W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15306	YPL011C	YMR005W	YML114C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15307	YPL011C	YMR005W	YMR227C	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
15308	YPL011C	YMR005W	YMR236W	p	p	2	DNA-templated transcription, initiation; transcription from RNA polymerase II promoter
