regulator_gene_name	regulator_oln_id	regulator_gene_description	target_gene_name	target_oln_id	target_gene_description	gene_expression_evidence	binding_evidence	combinatorial_evidence	regulation_direction	pubmed_id
MET31	YPL038W	Transcriptional regulator MET31	MET5	YJR137C	Sulfite reductase [NADPH] subunit beta	0	2	0		12399584,16522208
MET31	YPL038W	Transcriptional regulator MET31	IML1	YJR138W	Vacuolar membrane-associated protein IML1	0	2	0		12399584,16522208
MET31	YPL038W	Transcriptional regulator MET31	SUL2	YLR092W	Sulfate permease 2	1	1	0	inactivates	20385592,22720667
MET31	YPL038W	Transcriptional regulator MET31	SEN2	YLR105C	tRNA-splicing endonuclease subunit SEN2	1	1	0	inactivates	12399584,20385592
MET31	YPL038W	Transcriptional regulator MET31	NA	YLR179C	Uncharacterized protein YLR179C	1	2	0	activates	12399584,16522208,20385592
MET31	YPL038W	Transcriptional regulator MET31	SAM1	YLR180W	S-adenosylmethionine synthase 1	0	2	0		12399584,16522208
MET31	YPL038W	Transcriptional regulator MET31	DDR48	YMR173W	Stress protein DDR48	1	1	0	activates	20385592,22720667
MET31	YPL038W	Transcriptional regulator MET31	NA	YMR173W-A	Putative uncharacterized membrane protein YMR173W-A {ECO:0000305}	1	1	0	activates	20385592,22720667
MET31	YPL038W	Transcriptional regulator MET31	MET2	YNL277W	Homoserine O-acetyltransferase	0	2	0		12399584,16522208
MET31	YPL038W	Transcriptional regulator MET31	NUT2	YPR168W	Mediator of RNA polymerase II transcription subunit 10	0	2	0		12399584,16522208
DIG1	YPL049C	Down-regulator of invasive growth 1	FUS3	YBL016W	Mitogen-activated protein kinase FUS3	1	2	0	inactivates	12399584,22720667,24766815
DIG1	YPL049C	Down-regulator of invasive growth 1	PEP1	YBL017C	Vacuolar protein sorting/targeting protein VPS10 precursor	0	2	0		12399584,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	UBC4	YBR082C	Ubiquitin-conjugating enzyme E2 4	1	1	0	activates	20385592,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	TEC1	YBR083W	Ty transcription activator TEC1	1	2	0	activates	12399584,20385592,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	SLI15	YBR156C	Inner centromere protein-related protein SLI15	1	1	0	inactivates	20385592,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	FUS1	YCL027W	Nuclear fusion protein FUS1	1	2	0	activates	12399584,20385592,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	KAR4	YCL055W	Karyogamy protein KAR4	1	2	0	activates	12399584,20385592,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	PEX34	YCL056C	Peroxisomal membrane protein PEX34	0	2	0		12399584,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	RVS161	YCR009C	Reduced viability upon starvation protein 161	1	1	0	activates	20385592,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	FIG2	YCR089W	Factor-induced gene 2 protein precursor	0	2	0		12399584,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	PCL2	YDL127W	PHO85 cyclin-2	0	2	0		12399584,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	TY1A-DR5	YDR316W-A	Transposon Ty1-DR5 Gag polyprotein	0	2	0		12399584,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	STE2	YFL026W	Pheromone alpha factor receptor	1	1	0	activates	20385592,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	GYP8	YFL027C	GTPase-activating protein GYP8	1	1	0	activates	20385592,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	AGA2	YGL032C	A-agglutinin-binding subunit precursor	1	1	0	activates	20385592,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	XRN1	YGL173C	5'-3' exoribonuclease 1	1	1	0	inactivates	20385592,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	SNU71	YGR013W	U1 small nuclear ribonucleoprotein component SNU71	0	2	0		12399584,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	MSB2	YGR014W	Signaling mucin MSB2 precursor	0	2	0		12399584,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	RPL11B	YGR085C	60S ribosomal protein L11-B	1	1	0	activates	20385592,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	GPA1	YHR005C	Guanine nucleotide-binding protein alpha-1 subunit	1	1	0	activates	20385592,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	STE12	YHR084W	Protein STE12	0	2	0		12399584,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	NAM8	YHR086W	Protein NAM8	0	2	0		12399584,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	BAR1	YIL015W	Barrierpepsin precursor	1	1	0	activates	20385592,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	CST6	YIL036W	ATF/CREB activator 2	0	2	0		12399584,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	PRM2	YIL037C	Pheromone-regulated membrane protein 3	0	2	0		12399584,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	CAB2	YIL083C	Phosphopantothenate--cysteine ligase CAB2	0	2	0		12399584,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	PRM5	YIL117C	Pheromone-regulated membrane protein 5	1	1	0	inactivates	22720667,24766815
DIG1	YPL049C	Down-regulator of invasive growth 1	NET1	YJL076W	Nucleolar protein NET1	1	1	0	inactivates	20385592,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	ASG7	YJL170C	Protein ASG7	1	1	0	activates	20385592,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	MGM101	YJR144W	Mitochondrial genome maintenance protein MGM101 precursor	1	1	0	activates	20385592,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	YJU2	YKL095W	Protein CWC16	0	2	0		12399584,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	HYM1	YKL189W	Protein HYM1	0	2	0		12399584,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	PRY2	YKR013W	Protein PRY2 precursor	1	1	0	activates	20385592,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	CLB4	YLR210W	G2/mitotic-specific cyclin-4	1	1	0	activates	20385592,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	ORM2	YLR350W	Protein ORM2	1	1	0	activates	20385592,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	SST2	YLR452C	Protein SST2	1	2	0	activates	12399584,20385592,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	KAR5	YMR065W	Nuclear fusion protein KAR5 precursor	0	2	0		12399584,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	ABF2	YMR072W	ARS-binding factor 2, mitochondrial precursor	1	1	0	activates	20385592,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	SCW10	YMR305C	Probable family 17 glucosidase SCW10 precursor	1	1	0	activates	20385592,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	NIS1	YNL078W	Protein NIS1	1	1	0	activates	20385592,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	PRM1	YNL279W	Plasma membrane fusion protein PRM1	0	2	0		12399584,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	ERG24	YNL280C	Delta(14)-sterol reductase	0	2	0		12399584,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	CPR8	YNR028W	Peptidyl-prolyl cis-trans isomerase CYP8	0	2	0		12399584,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	AGA1	YNR044W	A-agglutinin anchorage subunit precursor	1	1	0	activates	20385592,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	TMC1	YOR052C	AN1-type zinc finger protein TMC1 {ECO:0000305}	1	1	0	activates	20385592,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	STE4	YOR212W	Guanine nucleotide-binding protein subunit beta	1	1	0	activates	20385592,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	RCN2	YOR220W	Regulator of calcineurin 2	1	1	0	activates	20385592,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	NA	YOR343C	Putative uncharacterized protein YOR343C	0	2	0		12399584,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	FRK1	YPL141C	Fatty acyl-CoA synthetase and RNA processing-associated kinase 1	1	1	0	activates	20385592,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	PRM4	YPL156C	Pheromone-regulated membrane protein 4	1	1	0	activates	20385592,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	SSO1	YPL232W	Protein SSO1	1	1	0	activates	20385592,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	ARO7	YPR060C	Chorismate mutase	1	2	0	activates	12399584,20385592,22720667
DIG1	YPL049C	Down-regulator of invasive growth 1	SGE1	YPR198W	Protein SGE1	0	2	0		12399584,22720667
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	CDC19	YAL038W	Pyruvate kinase 1	2	2	0	activates	12399584,16522208,17417638,20385592
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	PGI1	YBR196C	Glucose-6-phosphate isomerase	2	2	0	activates	12399584,17417638,20385592,21329885
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	ADP1	YCR011C	Probable ATP-dependent permease precursor	0	2	0		21329885,22720667
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	PGK1	YCR012W	Phosphoglycerate kinase	2	1	0	activates	17417638,20385592,22720667
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	RPO21	YDL140C	DNA-directed RNA polymerase II subunit RPB1	1	1	0	activates	17417638,22720667
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	TPI1	YDR050C	Triosephosphate isomerase	2	2	0	activates	17417638,20385592,21329885,22720667
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	NA	YDR210W-C	NA	1	1	0	inactivates	12399584,20385592
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	SNU56	YDR240C	56 kDa U1 small nuclear ribonucleoprotein component	0	2	0		12399584,22720667
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	CFT1	YDR301W	Protein CFT1	1	1	0	activates	20385592,22720667
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	TY1A-DR5	YDR316W-A	Transposon Ty1-DR5 Gag polyprotein	0	2	0		12399584,22720667
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	TRS31	YDR472W	Trafficking protein particle complex subunit 31	0	2	0		12399584,22720667
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	RGI1	YER067W	Respiratory growth induced protein 1	1	1	0	inactivates	20385592,22720667
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	GET2	YER083C	Golgi to ER traffic protein 2 {ECO:0000255|HAMAP-Rule:MF_03114}	1	1	0	activates	20385592,22720667
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	UBP9	YER098W	Ubiquitin carboxyl-terminal hydrolase 9	1	1	0	inactivates	20385592,22720667
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	BMH1	YER177W	Protein BMH1	2	2	0	activates	12399584,16522208,17417638,20385592
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	RPL1B	YGL135W	60S ribosomal protein L1-B	2	1	0	activates	17417638,20385592,22720667
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	TY1A-GR2	YGR038C-A	Transposon Ty1-GR2 Gag polyprotein	2	1	0	inactivates	12399584,17417638,20385592
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	TDH3	YGR192C	Glyceraldehyde-3-phosphate dehydrogenase 3	2	3	0	activates	12399584,16522208,17417638,20385592,21329885
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	ENO1	YGR254W	Enolase 1	2	1	0	activates	17417638,20385592,21329885
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	SBP1	YHL034C	Single-stranded nucleic acid-binding protein	2	1	0	activates	16522208,17417638,20385592
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	ENO2	YHR174W	Enolase 2	2	1	0	activates	17417638,20385592,21329885
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	GPP1	YIL053W	Glycerol-1-phosphate phosphohydrolase 1 {ECO:0000305}	1	1	0	activates	20385592,21329885
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	NA	YIL060W	Uncharacterized protein YIL060W	1	1	0	inactivates	20385592,22720667
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	TDH2	YJR009C	Glyceraldehyde-3-phosphate dehydrogenase 2	2	1	0	activates	17417638,20385592,22720667
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	FBA1	YKL060C	Fructose-bisphosphate aldolase	2	2	0	activates	17417638,20385592,21329885,22720667
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	GPM1	YKL152C	Phosphoglycerate mutase 1	2	2	0	activates	17417638,20385592,21329885,22720667
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	KAE1	YKR038C	tRNA N6-adenosine threonylcarbamoyltransferase {ECO:0000255|HAMAP-Rule:MF_03180}	1	1	0	activates	20385592,22720667
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	PDC1	YLR044C	Pyruvate decarboxylase isozyme 1	2	1	0	activates	16522208,17417638,20385592
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	TY1A-LR3	YLR227W-A	Transposon Ty1-LR3 Gag polyprotein	1	1	0	inactivates	20385592,22720667
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	PFK2	YMR205C	ATP-dependent 6-phosphofructokinase subunit beta {ECO:0000255|HAMAP-Rule:MF_03184}	2	2	0	activates	17417638,20385592,21329885,22720667
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	NA	YMR206W	Uncharacterized protein YMR206W	1	1	0	inactivates	20385592,22720667
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	TY1A-NL1	YNL284C-A	Transposon Ty1-NL1 Gag polyprotein	1	1	0	inactivates	20385592,22720667
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	ADH1	YOL086C	Alcohol dehydrogenase 1	2	2	0	activates	17417638,20385592,21329885,22720667
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	TY2A-OR1	YOR192C-A	Transposon Ty2-OR1 Gag polyprotein	1	1	0	inactivates	20385592,22720667
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	TY2B-OR1	YOR192C-B	Transposon Ty2-OR1 Gag-Pol polyprotein	1	1	0	inactivates	20385592,22720667
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	MCH5	YOR306C	Riboflavin transporter MCH5	2	1	0	activates	17417638,20385592,22720667
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	PEX25	YPL112C	Peroxisomal membrane protein PEX25	1	1	0	activates	20385592,22720667
GCR1	YPL075W	Glycolytic genes transcriptional activator GCR1	TY1B-PR2	YPR158W-B	Transposon Ty1-PR2 Gag-Pol polyprotein	1	1	0	inactivates	12399584,20385592
RLM1	YPL089C	Transcription factor RLM1	MAK32	YCR019W	Protein MAK32	0	2	0		12399584,22720667
RLM1	YPL089C	Transcription factor RLM1	SED1	YDR077W	Cell wall protein SED1 precursor	0	2	0		12399584,16522208
RLM1	YPL089C	Transcription factor RLM1	UTR2	YEL040W	Probable glycosidase CRH2 precursor	0	2	0		12399584,22720667
RLM1	YPL089C	Transcription factor RLM1	MNN1	YER001W	Alpha-1,3-mannosyltransferase MNN1	0	2	0		12399584,16522208
RLM1	YPL089C	Transcription factor RLM1	RCK1	YGL158W	Serine/threonine-protein kinase RCK1	0	2	0		12399584,16522208
RLM1	YPL089C	Transcription factor RLM1	CRH1	YGR189C	Probable glycosidase CRH1 precursor	0	2	0		12399584,16522208
MET31	YPL038W	Transcriptional regulator MET31	SAM2	YDR502C	S-adenosylmethionine synthase 2	1	1	0	inactivates	20385592,22720667
RLM1	YPL089C	Transcription factor RLM1	APQ12	YIL040W	Nuclear membrane organization protein APQ12	0	2	0		12399584,22720667
RLM1	YPL089C	Transcription factor RLM1	POG1	YIL122W	Transcriptional activator POG1	0	2	0		12399584,16522208
RLM1	YPL089C	Transcription factor RLM1	RPA34	YJL148W	DNA-directed RNA polymerase I subunit RPA34	0	2	0		12399584,16522208
RLM1	YPL089C	Transcription factor RLM1	CIS3	YJL158C	Cell wall mannoprotein CIS3 precursor	0	2	0		12399584,22720667
RLM1	YPL089C	Transcription factor RLM1	HSP150	YJL159W	Cell wall mannoprotein HSP150 precursor	0	2	0		12399584,22720667
RLM1	YPL089C	Transcription factor RLM1	CWP1	YKL096W	Cell wall protein CWP1 precursor	1	2	0	inactivates	12399584,16522208,20385592
RLM1	YPL089C	Transcription factor RLM1	SRL3	YKR091W	Protein SRL3	0	2	0		12399584,16522208
RLM1	YPL089C	Transcription factor RLM1	NFT1	YKR103W	ABC transporter NFT1	0	2	0		12399584,16522208
RLM1	YPL089C	Transcription factor RLM1	CCW12	YLR110C	Covalently-linked cell wall protein 12 precursor	0	2	0		12399584,22720667
RLM1	YPL089C	Transcription factor RLM1	NA	YLR111W	Putative uncharacterized protein YLR111W	0	2	0		12399584,22720667
RLM1	YPL089C	Transcription factor RLM1	NA	YLR112W	Putative uncharacterized protein YLR112W	1	1	0	inactivates	20385592,22720667
RLM1	YPL089C	Transcription factor RLM1	EXG1	YLR300W	Glucan 1,3-beta-glucosidase I/II precursor	0	2	0		12399584,22720667
RLM1	YPL089C	Transcription factor RLM1	MID2	YLR332W	Cell wall integrity sensor MID2 precursor	0	2	0		12399584,16522208
RLM1	YPL089C	Transcription factor RLM1	FKS1	YLR342W	1,3-beta-glucan synthase component FKS1	0	2	0		12399584,22720667
RLM1	YPL089C	Transcription factor RLM1	CCW14	YLR390W-A	Covalently-linked cell wall protein 14 precursor	0	2	0		12399584,16522208
RLM1	YPL089C	Transcription factor RLM1	SEC59	YMR013C	Dolichol kinase	0	2	0		12399584,22720667
RLM1	YPL089C	Transcription factor RLM1	BUD22	YMR014W	Bud site selection protein 22	0	2	0		12399584,22720667
RLM1	YPL089C	Transcription factor RLM1	LYS9	YNR050C	Saccharopine dehydrogenase [NADP(+), L-glutamate-forming]	0	2	0		12399584,16522208
RLM1	YPL089C	Transcription factor RLM1	ASE1	YOR058C	Anaphase spindle elongation protein	0	2	0		12399584,22720667
RLM1	YPL089C	Transcription factor RLM1	RLM1	YPL089C	Transcription factor RLM1	1	1	0	activates	20385592,22720667
UME1	YPL139C	Transcriptional regulatory protein UME1	HSC82	YMR186W	ATP-dependent molecular chaperone HSC82	1	1	0	activates	20385592,22720667
CUP9	YPL177C	Homeobox protein CUP9	NA	YBL029W	Uncharacterized protein YBL029W	0	2	0		12399584,22720667
CUP9	YPL177C	Homeobox protein CUP9	ECM13	YBL043W	Protein ECM13	0	2	0		12399584,22720667
CUP9	YPL177C	Homeobox protein CUP9	SED1	YDR077W	Cell wall protein SED1 precursor	1	2	0	activates	12399584,20385592,22720667
CUP9	YPL177C	Homeobox protein CUP9	YAP6	YDR259C	AP-1-like transcription factor YAP6	0	2	0		12399584,22720667
CUP9	YPL177C	Homeobox protein CUP9	APT2	YDR441C	Adenine phosphoribosyltransferase 2	0	2	0		12399584,22720667
CUP9	YPL177C	Homeobox protein CUP9	NA	YDR442W	Putative uncharacterized protein YDR442W	1	2	0	activates	12399584,20385592,22720667
CUP9	YPL177C	Homeobox protein CUP9	UTR2	YEL040W	Probable glycosidase CRH2 precursor	0	2	0		12399584,22720667
CUP9	YPL177C	Homeobox protein CUP9	SAD1	YFR005C	Pre-mRNA-splicing factor SAD1	0	2	0		12399584,22720667
CUP9	YPL177C	Homeobox protein CUP9	NA	YFR006W	Uncharacterized peptidase YFR006W	0	2	0		12399584,22720667
CUP9	YPL177C	Homeobox protein CUP9	SGA1	YIL099W	Glucoamylase, intracellular sporulation-specific	0	2	0		12399584,22720667
CUP9	YPL177C	Homeobox protein CUP9	RPI1	YIL119C	Negative RAS protein regulator protein	0	2	0		12399584,22720667
CUP9	YPL177C	Homeobox protein CUP9	NA	YIR020C	Uncharacterized protein YIR020C	0	2	0		12399584,22720667
CUP9	YPL177C	Homeobox protein CUP9	AIM25	YJR100C	Altered inheritance rate of mitochondria protein 25	0	2	0		12399584,22720667
CUP9	YPL177C	Homeobox protein CUP9	PTR2	YKR093W	Peptide transporter PTR2	1	2	0	inactivates	12399584,22720667,24766815
AFT2	YPL202C	Iron-regulated transcriptional activator AFT2	PRB1	YEL060C	Cerevisin precursor	1	1	0	activates	16522208,20385592
AFT2	YPL202C	Iron-regulated transcriptional activator AFT2	OLE1	YGL055W	Acyl-CoA desaturase 1	1	1	0	inactivates	16522208,20385592
AFT2	YPL202C	Iron-regulated transcriptional activator AFT2	ARG80	YMR042W	Arginine metabolism regulation protein I	1	1	0	inactivates	20385592,22720667
AFT2	YPL202C	Iron-regulated transcriptional activator AFT2	RHO2	YNL090W	GTP-binding protein RHO2 precursor	1	1	0	activates	16522208,20385592
AFT2	YPL202C	Iron-regulated transcriptional activator AFT2	ISU2	YOR226C	Iron sulfur cluster assembly protein 2, mitochondrial precursor	1	1	0	activates	16522208,20385592
AFT2	YPL202C	Iron-regulated transcriptional activator AFT2	FAA1	YOR317W	Long-chain-fatty-acid--CoA ligase 1	1	1	0	activates	16522208,20385592
AFT2	YPL202C	Iron-regulated transcriptional activator AFT2	NA	YPL034W	Uncharacterized protein YPL034W	1	1	0	activates	16522208,20385592
USV1	YPL230W	Nutrient and stress factor 1	RPL22B	YFL034C-A	60S ribosomal protein L22-B	0	2	0		12399584,22720667
USV1	YPL230W	Nutrient and stress factor 1	NA	YFL034W	Uncharacterized membrane protein YFL034W	0	2	0		12399584,22720667
GAL4	YPL248C	Regulatory protein GAL4	GAL7	YBR018C	Galactose-1-phosphate uridylyltransferase	0	2	0		12399584,16522208
